@relation 'pancan_weka_ready-weka.filters.unsupervised.attribute.Remove-V-R7965,18382,17110,5408,6594,18747,8350,6817,5578,5577,7993,7897,12569,7966,15898,17905,11394,7422,6837,8004,3542,16373,12978,11125,2779,16343,7793,9178,17907,629,11911,6585,17802,16450,11260,10842,2640,4225,11551,8777,6831,204,15804,2130,7933,952,5633,18336,7955,12996,9185,9653,8014,6595,149,18811,15474,8005,18754,15913,90,6877,2319,3541,16339,8003,17586,776,17739,3922,19607,10291,5753,18217,15901,1510,224,5658,18291,5989,2168,2074,743,12079,5022,8006,1059,6927,19160,2775,13162,3731,1859,18637,14428,17317,3473,3462,5626,13508,20532'

@attribute gene_7964 numeric
@attribute gene_18381 numeric
@attribute gene_17109 numeric
@attribute gene_5407 numeric
@attribute gene_6593 numeric
@attribute gene_18746 numeric
@attribute gene_8349 numeric
@attribute gene_6816 numeric
@attribute gene_5577 numeric
@attribute gene_5576 numeric
@attribute gene_7992 numeric
@attribute gene_7896 numeric
@attribute gene_12568 numeric
@attribute gene_7965 numeric
@attribute gene_15897 numeric
@attribute gene_17904 numeric
@attribute gene_11393 numeric
@attribute gene_7421 numeric
@attribute gene_6836 numeric
@attribute gene_8003 numeric
@attribute gene_3541 numeric
@attribute gene_16372 numeric
@attribute gene_12977 numeric
@attribute gene_11124 numeric
@attribute gene_2778 numeric
@attribute gene_16342 numeric
@attribute gene_7792 numeric
@attribute gene_9177 numeric
@attribute gene_17906 numeric
@attribute gene_628 numeric
@attribute gene_11910 numeric
@attribute gene_6584 numeric
@attribute gene_17801 numeric
@attribute gene_16449 numeric
@attribute gene_11259 numeric
@attribute gene_10841 numeric
@attribute gene_2639 numeric
@attribute gene_4224 numeric
@attribute gene_11550 numeric
@attribute gene_8776 numeric
@attribute gene_6830 numeric
@attribute gene_203 numeric
@attribute gene_15803 numeric
@attribute gene_2129 numeric
@attribute gene_7932 numeric
@attribute gene_951 numeric
@attribute gene_5632 numeric
@attribute gene_18335 numeric
@attribute gene_7954 numeric
@attribute gene_12995 numeric
@attribute gene_9184 numeric
@attribute gene_9652 numeric
@attribute gene_8013 numeric
@attribute gene_6594 numeric
@attribute gene_148 numeric
@attribute gene_18810 numeric
@attribute gene_15473 numeric
@attribute gene_8004 numeric
@attribute gene_18753 numeric
@attribute gene_15912 numeric
@attribute gene_89 numeric
@attribute gene_6876 numeric
@attribute gene_2318 numeric
@attribute gene_3540 numeric
@attribute gene_16338 numeric
@attribute gene_8002 numeric
@attribute gene_17585 numeric
@attribute gene_775 numeric
@attribute gene_17738 numeric
@attribute gene_3921 numeric
@attribute gene_19606 numeric
@attribute gene_10290 numeric
@attribute gene_5752 numeric
@attribute gene_18216 numeric
@attribute gene_15900 numeric
@attribute gene_1509 numeric
@attribute gene_223 numeric
@attribute gene_5657 numeric
@attribute gene_18290 numeric
@attribute gene_5988 numeric
@attribute gene_2167 numeric
@attribute gene_2073 numeric
@attribute gene_742 numeric
@attribute gene_12078 numeric
@attribute gene_5021 numeric
@attribute gene_8005 numeric
@attribute gene_1058 numeric
@attribute gene_6926 numeric
@attribute gene_19159 numeric
@attribute gene_2774 numeric
@attribute gene_13161 numeric
@attribute gene_3730 numeric
@attribute gene_1858 numeric
@attribute gene_18636 numeric
@attribute gene_14427 numeric
@attribute gene_17316 numeric
@attribute gene_3472 numeric
@attribute gene_3461 numeric
@attribute gene_5625 numeric
@attribute gene_13507 numeric
@attribute Class {PRAD,LUAD,BRCA,KIRC,COAD}

@data
0.612966,8.516776,8.989102,5.83578,9.014428,12.638151,0,0,1.866671,1.371893,10.110901,4.807272,1.371893,2.062225,0,11.451397,9.442004,11.766661,10.292977,0.612966,10.645046,5.619812,0,9.314665,5.402303,0.612966,0,2.653931,10.77538,0,7.256747,7.478511,0,5.365724,6.908224,2.770449,8.402748,8.993604,0.612966,6.597202,6.836517,5.328197,10.496474,0.612966,12.958893,4.165124,12.45618,10.277067,8.765177,0,0,8.351244,2.653931,1.041804,1.041804,8.574007,3.776641,1.371893,8.279323,7.246731,5.437973,9.49059,0,7.367266,12.124018,4.570669,8.459346,10.263457,7.43944,0.612966,7.540082,1.866671,8.266979,7.44383,0.612966,3.396283,0.612966,10.737247,5.270006,7.681878,11.252896,8.629058,0.612966,0,2.062225,1.041804,4.570669,4.751662,0,7.22647,3.934828,3.24338,0,1.041804,11.403992,3.719819,7.325027,0.612966,10.297845,10.997469,BRCA
0,8.762093,11.65054,12.089851,10.531411,11.11094,0,1.206206,5.663305,6.642723,7.182315,3.624124,3.722663,0,0,11.601395,9.112612,9.979268,10.073298,2.63907,15.741717,4.715624,0.521855,8.849161,7.314579,2.418109,1.206206,7.550847,8.427908,5.405952,9.129546,7.446579,1.206206,2.63907,5.80498,2.828002,4.83056,10.081443,1.455807,7.55419,5.146753,5.345386,9.514444,2.53446,10.287562,7.669856,11.94206,7.654335,9.384082,0,4.453998,7.45018,6.497204,0,4.537582,11.281014,7.530586,4.39546,9.703506,7.410087,8.705988,8.247287,0,13.526719,11.763528,7.709442,9.920146,11.214313,9.907765,1.455807,7.784497,3.983349,5.650845,10.448808,2.299245,7.007678,4.691495,7.926545,7.510036,7.954697,10.59701,8.78365,4.39546,0,5.573744,2.299245,7.672934,3.144699,5.586885,8.211679,8.447852,8.259649,0,0,10.27298,8.292101,7.156113,0.521855,8.86815,9.203923,BRCA
9.885179,3.87949,0,9.295264,0,8.114929,3.282366,10.935835,10.805188,10.636869,6.054666,11.601237,5.500522,11.053939,0,2.582146,2.423524,1.168064,8.625986,4.921546,0,10.90239,10.841431,5.28673,9.560061,12.942141,9.551695,0,0.699107,8.254022,4.829631,9.352805,6.533878,11.449959,3.996832,10.407077,8.018067,8.233246,6.027342,9.362404,12.866,2.974327,10.284766,11.152868,7.043913,8.893341,10.8082,6.618709,12.409754,0,0,2.041839,7.338719,0,9.028674,0.699107,11.109961,6.196341,1.168064,7.84448,9.94024,4.76493,0,0.699107,11.068254,8.733456,2.725043,14.405707,9.891823,11.5625,2.855073,0,2.423524,12.75794,5.956679,12.17412,9.171242,1.521352,13.063553,10.521041,2.725043,6.846844,8.625986,9.14447,10.721885,2.974327,8.159654,6.013482,9.797931,0,7.377106,0,8.591421,8.531908,4.979724,3.08449,11.443835,12.399801,6.618709,1.804962,KIRC
12.481651,2.006657,3.058438,9.445886,4.083656,8.757063,6.536828,11.292885,10.933167,11.356193,3.887438,10.035803,5.330598,10.185941,0.897163,3.329927,2.15374,2.287177,6.782658,1.842898,1.446203,11.860358,11.35643,7.025904,9.797947,13.395454,10.410526,1.197677,2.409309,10.967435,4.859438,9.783196,6.320364,9.956622,5.532258,9.606931,11.687183,8.728012,9.98698,11.49306,12.634271,2.006657,9.31819,11.277177,7.761225,8.113643,10.527672,7.452966,12.89774,2.409309,0,2.723755,4.652389,2.006657,9.892614,2.006657,10.902948,3.266697,2.006657,4.922341,10.323865,6.129186,0,1.197677,10.535246,5.114167,5.685178,13.565614,9.597324,9.512987,3.267985,0,2.723755,13.235732,5.623419,11.898824,8.102369,2.723755,12.042754,8.22595,2.90078,6.827171,7.712259,9.753233,10.358398,1.446203,10.288001,7.346141,10.112544,0.897163,9.917917,0.897163,10.789428,7.712259,3.844767,2.287177,14.417965,12.040981,1.446203,2.90078,KIRC
0.394953,6.102473,12.267205,14.504291,12.443464,14.152689,1.939001,1.176131,3.248429,3.952986,10.274611,1.53087,0,2.158434,2.052903,12.570947,11.451448,11.553231,13.706787,0.704783,15.758028,2.59431,1.364404,10.6401,5.692224,1.176131,1.81537,3.952986,9.472155,0.704783,3.952986,3.89309,0.394953,2.804012,7.635029,3.341004,3.661362,12.291971,3.385169,6.678199,3.199798,4.314414,9.814514,1.364404,10.918297,4.381353,12.491911,9.706634,10.954996,0,1.680144,8.915437,3.341004,0.394953,0.704783,2.928598,3.295459,1.176131,3.83059,11.155539,5.683407,13.685526,0,13.60475,13.388461,3.587701,11.232709,10.853052,13.352899,1.680144,8.220422,6.974013,4.144993,9.005709,2.737427,4.402988,4.565317,10.123345,6.204575,5.116785,6.776801,9.955262,1.176131,0,2.737427,0.704783,3.765259,3.549398,0.959622,10.555979,4.640106,5.601557,0,0.959622,11.588921,2.737427,8.052818,2.348856,7.770208,10.697584,BRCA
9.485888,12.394305,8.009134,4.156065,4.013024,4.121612,11.527575,2.12618,0,0,0.880803,10.98429,2.86997,11.90621,4.928318,5.766296,11.366803,10.114653,10.801514,9.292319,15.352823,6.617376,0.506602,7.663587,10.645821,9.309485,9.420078,1.979989,4.846298,10.086455,1.817296,5.400142,5.31122,1.633896,10.177843,9.053929,10.151245,7.855136,3.099733,9.639127,1.42374,5.766296,11.544337,9.193156,12.846664,8.071382,14.922357,6.818978,8.319532,1.177663,0,0.506602,9.912858,10.203813,0,12.403856,5.166635,9.488425,0.506602,5.56306,9.075463,2.258911,8.064597,16.852066,9.46285,10.824792,9.113216,12.913043,7.831345,10.142299,11.026136,4.825043,10.274599,9.558516,0.506602,1.633896,0.506602,9.146795,7.610013,7.374292,9.399556,6.592435,10.641645,0,4.013024,9.063034,10.846376,9.370507,5.385697,10.366661,7.469829,1.633896,0.880803,9.684089,8.494644,9.89129,9.322969,11.311998,11.594656,12.804307,COAD
7.579467,13.907914,13.948842,8.171222,11.991536,7.819317,8.508757,6.000261,2.234685,2.962623,10.419265,2.570973,7.478139,0,6.879669,8.511203,7.285939,10.549255,6.549424,11.387807,7.422082,11.131516,0.694033,6.107556,6.549424,3.498787,0,14.43913,8.802209,4.613231,13.822332,12.341744,9.160953,1.160598,5.296501,4.538501,0.694033,12.272997,5.673517,6.068249,7.846675,16.067367,8.623933,6.75319,10.599522,9.883134,12.084556,11.081397,8.17739,10.679955,7.60716,2.570973,8.941053,3.359858,8.289876,12.12841,4.193559,9.035792,11.597042,9.537084,11.435248,9.251468,7.656582,6.539877,12.328462,9.827327,11.913981,9.919479,9.150011,2.234685,11.244572,11.617045,7.746481,8.425665,7.016741,6.35626,0.694033,10.685835,6.719745,3.27032,11.91213,7.154484,1.160598,2.412592,3.17487,6.97485,4.376311,6.068249,1.512631,9.335261,11.955639,11.266072,0.694033,0.694033,9.713044,8.829894,8.021491,0,9.415759,11.209612,PRAD
11.955632,3.134237,2.952837,9.702086,0,6.94728,4.179208,11.536442,10.482788,11.096241,4.003737,9.099921,4.635691,9.073775,1.026658,4.778855,2.50284,2.03984,6.780323,1.353888,0.602837,10.635002,11.673786,7.192076,9.47278,13.841643,11.247322,0.602837,2.364404,9.883354,3.907285,8.961181,4.219935,10.056367,4.635691,10.493205,10.094012,9.087595,8.317168,11.472046,12.935148,2.62917,10.087648,11.567343,7.982412,7.830737,9.877,6.859783,12.507698,3.571932,0,0.602837,8.460009,2.62917,10.130995,0,10.572492,3.295341,1.620446,4.003737,9.664776,5.373523,1.620446,0,9.574425,9.333583,2.952837,14.806006,8.869763,9.7645,1.353888,0,3.856538,13.914123,4.958054,12.600745,10.122297,0.602837,12.028372,8.810999,4.40791,7.324018,7.977492,9.18466,10.425174,1.026658,11.039419,8.012686,11.610582,1.84535,9.614114,2.03984,10.206404,8.70202,5.159912,0.602837,13.901414,10.897966,2.745323,1.026658,KIRC
8.794468,12.554215,13.351519,7.229165,12.71422,8.870297,6.580168,4.383455,2.504773,3.002414,11.467356,1.461214,8.979565,0,7.88591,9.219106,7.229165,11.117591,6.580168,8.652917,6.221898,11.196602,0,6.412126,5.850299,3.544992,0,13.089801,8.566591,2.172071,13.564221,11.224351,9.621455,1.461214,5.949143,1.9717,0,11.984988,3.103984,6.233152,7.363232,16.101974,8.667505,1.9717,9.683393,10.557598,12.330858,9.789987,7.31639,8.516819,7.160093,2.774945,9.477483,2.348006,7.504589,10.87159,4.641696,8.523707,11.255383,9.164314,12.613677,8.276943,2.504773,2.893168,12.875619,9.939158,11.257794,10.671063,10.196491,0,11.83389,9.128608,6.535418,8.455689,4.212071,7.148253,2.172071,9.942589,5.696203,4.212071,11.868498,7.513846,0.664028,0,4.998918,8.386824,3.964519,4.300307,0.664028,10.738743,11.883082,10.189293,0,0,8.848513,8.665428,8.263288,1.461214,9.922745,10.875181,PRAD
0.56589,6.756343,11.547762,12.19781,12.909893,13.55726,0,0.56589,4.588253,5.402804,9.094418,1.766171,4.115241,0,2.275752,10.546161,11.894787,11.358322,12.749595,3.590614,7.087102,4.19307,4.371043,9.322169,8.659846,3.258323,0,7.87005,8.86548,0,6.800525,5.873737,0.971295,1.766171,7.560715,3.531918,2.651545,10.540118,2.949404,7.213872,7.582571,5.763255,9.602099,1.287413,10.933174,6.410304,11.55699,8.000242,9.660632,0,4.302465,9.889726,6.410304,1.287413,1.546561,2.757813,6.142507,5.557946,8.048154,9.740568,7.57532,13.477733,0.971295,6.57925,13.949015,7.137186,11.624165,10.4558,12.25818,2.536824,8.651737,5.191511,8.132058,11.310283,1.546561,6.019722,5.172424,9.240186,7.171247,7.142107,8.109653,10.668282,0.56589,0,5.031232,3.036433,6.636088,2.536824,0.56589,9.014944,6.57925,3.036433,0.56589,0.56589,11.003427,2.125056,9.478357,1.956726,9.89774,9.128244,BRCA
0,8.914908,12.243766,11.648672,12.717422,14.487388,0,0,2.435335,2.640528,9.399363,0.633292,1.550359,0.351176,7.912955,11.5407,11.692332,11.400997,9.361187,0,7.158983,3.07726,5.113455,9.353257,4.793329,2.435335,0.86924,6.602435,9.603764,1.407788,11.359387,8.09989,1.0719,2.640528,8.359148,2.575312,1.550359,12.594124,2.280303,5.824327,2.507033,6.535443,8.82134,3.168514,10.512336,3.295414,13.711581,9.56807,8.236655,0,0.351176,9.703924,2.196072,0,4.942998,1.407788,0.351176,0.633292,6.17731,9.076057,4.70464,12.388698,0,7.229559,13.309988,5.006213,12.981139,10.78104,13.391606,0,9.365496,4.749668,3.554196,6.800887,3.295414,3.412036,3.168514,8.615784,5.983589,3.254337,11.94684,9.669677,0,0.351176,3.029365,3.48486,0.86924,0.86924,4.085968,9.411091,8.265362,8.372404,0,0,10.497882,2.280303,5.494713,1.0719,9.372027,10.074717,BRCA
12.087148,2.474696,0.310224,10.528698,0.565402,9.556351,4.586921,11.04068,9.292782,10.057044,3.530645,9.66267,4.896795,9.784239,0.565402,2.902633,2.902633,2.855591,6.974529,3.645736,0.310224,12.360419,10.404216,6.447163,9.470645,13.641736,10.491913,0,2.201257,6.980025,4.861509,8.333142,7.72392,11.9476,5.549216,8.93441,9.882275,7.9153,10.080564,10.483715,12.413157,5.496523,10.55217,9.784632,9.007896,8.685621,9.808374,6.715989,12.036139,2.344459,0,1.955722,8.662743,0,8.764145,6.783522,10.563654,5.642248,1.137241,6.603021,11.249149,5.511775,0,0.565402,11.052296,9.213372,4.528127,13.375705,10.482747,9.22383,7.323244,0,2.201257,12.746246,3.530645,10.766827,8.254854,0.565402,10.729196,8.942875,8.321288,7.046993,6.97728,8.967284,9.944573,2.201257,10.027837,7.242526,10.574357,1.137241,8.5435,0.782241,9.561399,6.577879,2.650374,2.474696,12.224903,11.271446,2.650374,1.137241,KIRC
0,0,11.594777,13.212402,13.59704,13.191517,0,0,3.822526,4.373091,7.638906,0.630219,4.10107,0,0.349252,11.8473,12.428554,10.693008,10.074556,1.544683,12.588909,4.353895,0.630219,9.853598,6.304989,1.792939,0,2.273456,7.278124,0.349252,5.563521,6.470101,0.349252,3.246621,9.271776,4.123914,3.615322,12.315028,1.674144,7.031616,9.329424,5.64475,10.099992,0.630219,10.20688,5.917427,12.122236,8.96363,8.971523,0,0,11.087576,3.930132,0,1.402449,5.486283,4.618051,3.404236,8.446562,8.991071,7.108085,13.15611,0,12.746611,15.363317,5.468544,12.089421,10.609733,13.500033,2.273456,7.995236,3.822526,7.177978,6.820587,2.921055,4.827392,3.903973,9.389578,6.006179,5.288152,8.540825,9.464209,0,0,2.755358,1.244644,3.441085,3.204376,0,10.064258,4.711511,0,0,0,9.821216,2.352956,9.30339,1.544683,8.51837,10.260332,BRCA
1.004537,8.173912,4.468055,10.462298,0.740625,13.580624,0.417272,2.229496,4.25649,4.306255,7.43245,3.007913,1.7433,1.004537,1.7433,11.218872,8.627399,10.993922,9.241042,0.740625,6.46289,4.067389,0.740625,8.09604,6.001361,1.881038,0.417272,2.422394,10.906876,1.227556,4.745662,6.72319,0.417272,5.366368,8.258514,4.671644,2.012783,10.104428,2.744656,6.736875,7.056995,3.28112,8.645637,1.227556,12.179844,3.467645,13.064883,10.338079,8.910889,0,0.740625,6.695451,3.593246,2.592493,5.511338,5.633344,4.067389,1.591009,8.462964,8.175584,8.868032,6.993855,0,2.122441,11.186869,4.008469,9.804525,10.561374,9.369504,3.28112,9.677496,0,8.249,8.404188,5.008756,6.312701,3.177966,8.747105,5.781459,6.389749,7.993895,8.637154,0,0.417272,5.096232,0,7.503508,1.7433,3.947049,3.849709,7.038711,5.48996,0,2.229496,11.626348,1.227556,8.770565,0.740625,10.652289,9.789291,BRCA
0,9.114297,8.57815,12.983419,4.846884,13.371055,0,2.812313,4.944193,5.188844,10.442145,1.002883,4.120924,0,1.878686,11.871901,6.128095,11.197247,9.077235,3.005059,8.107301,4.912482,2.667847,7.791482,7.020691,3.14646,0,5.952108,10.846297,0.416516,6.240923,6.663942,0.739243,4.863562,8.177355,2.119921,4.610405,9.491603,2.943621,6.983016,5.266161,2.119921,8.355968,2.119921,12.210193,4.959793,12.917861,10.361132,9.270998,0,2.879471,9.248947,6.692232,1.002883,1.225707,0.739243,6.454178,4.42055,9.66874,7.500276,6.888378,10.112557,0.416516,4.397823,11.268852,6.100214,11.980554,10.888675,9.426437,0.739243,10.633549,1.741014,8.400943,10.6917,2.879471,4.880054,2.812313,8.911659,5.475973,8.52802,11.11648,9.287318,0.739243,0,3.6298,1.588805,6.892452,2.119921,1.741014,4.201861,11.035294,8.321667,0,1.418676,12.407817,1.002883,9.907146,1.002883,10.065578,9.814204,BRCA
0,7.69295,13.253011,11.043513,12.088911,12.171574,0.58477,3.584469,3.523073,2.906429,9.263903,0.58477,1.584626,1.321582,0,11.596348,9.930935,9.014874,12.792453,2.458986,6.321394,8.68946,8.670118,9.192986,5.391788,1.584626,0,1.584626,7.043858,1.806984,7.933154,2.584506,0,1.321582,9.184335,3.857473,1.003314,11.525119,4.523048,2.806901,10.16876,4.208939,10.636534,2.584506,11.554526,3.999495,12.736284,8.616008,8.186813,0,0,10.614167,7.097495,0,0.58477,0.999711,1.321582,0,3.90639,4.976758,3.458946,14.817893,0,3.69994,15.665836,7.554052,9.439291,9.733322,12.154752,4.643337,10.320259,9.742611,8.139014,7.628817,7.85744,2.321495,1.584626,10.393927,7.247386,4.391802,9.501298,9.646919,0,0,1.584626,0,3.391823,1.999603,0,9.038379,5.554061,3.523073,0,0,9.673652,3.857473,10.143485,0.999711,8.801977,12.227074,BRCA
9.976407,11.89015,10.572425,10.116604,9.828716,8.05011,1.543842,5.946359,0,0,6.074916,7.627016,0,2.610842,13.649874,5.068972,4.262974,10.321984,9.174796,0,13.041993,7.762588,0,10.377406,10.092757,2.248413,3.679593,3.487628,9.21488,7.938127,5.861757,4.484918,7.986149,9.0818,8.874646,7.83094,5.030875,9.5661,17.138222,8.108023,6.661849,7.018723,10.52601,6.493143,11.16404,7.154241,13.897496,8.311662,11.475602,0,0,1.376513,0.712464,10.893317,6.596718,7.771047,10.40281,0,1.829565,6.493143,10.771333,4.40019,10.28702,7.438077,11.072548,0.712464,10.552016,11.278868,9.669271,1.543842,7.718149,3.783603,10.155893,11.199218,10.508092,6.35928,3.971507,7.456552,8.651131,8.383765,12.424725,8.798067,0.399773,0,3.403063,0,5.961223,4.31018,0.712464,9.388493,8.077654,2.533389,0.712464,1.376513,10.459196,9.552056,10.151042,1.693766,8.539194,9.277827,LUAD
10.138336,10.391716,9.887874,6.146755,11.149417,9.416266,0,6.851699,0.608998,0.608998,6.825213,9.191079,1.035905,7.54225,9.702057,5.608635,8.202574,9.968739,9.312835,0,16.468514,7.774537,0,8.576586,10.310511,2.225429,6.851699,0.608998,7.521781,9.537455,6.249919,6.279484,6.53779,7.636654,9.243274,8.267948,9.710076,9.481315,14.828508,10.477121,6.593775,6.364705,11.636285,1.858419,11.91893,5.988685,13.492104,6.903255,10.794586,0,0,2.644341,3.062277,8.410604,5.354593,12.984034,0,1.858419,1.63264,6.922115,7.525897,4.823286,5.952436,15.880081,10.721979,2.760711,11.239921,10.619257,9.322336,1.63264,9.03987,3.233182,10.232037,11.657783,10.932791,3.709269,1.035905,7.887641,9.561721,7.289669,10.155716,8.687341,6.058561,4.901427,2.378983,0,10.062424,6.831877,1.035905,10.009003,9.065185,0,1.63264,2.968588,10.857196,10.263821,7.848729,2.517754,6.035642,10.785175,LUAD
0,8.682047,12.559607,11.905579,13.385202,13.026702,0.917928,1.987248,3.749749,4.610086,8.203632,3.43078,2.663709,0,0.671746,10.986468,11.904352,10.840636,12.379322,0.374622,9.082333,3.072432,4.298512,9.599258,6.528488,1.987248,0.374622,3.43078,9.622317,0.917928,6.087541,5.589155,0.917928,2.09126,8.577323,4.627496,0.671746,12.04622,2.594572,6.17893,9.727977,4.644698,10.05027,1.128227,9.551756,6.523847,11.864186,8.634408,8.615994,0.374622,1.128227,11.154451,4.775388,0,1.311736,2.594572,3.842114,2.279234,5.772472,8.856435,8.050725,13.583623,0,6.988707,16.728,5.120945,13.146543,10.079418,12.992891,1.128227,9.600041,7.162985,8.786479,10.714709,3.616605,4.481964,6.112483,9.124326,6.236791,5.419647,9.433573,9.476234,0,0,3.217432,0.671746,3.17071,1.128227,0.671746,9.718868,6.15512,5.250185,0,0,10.279889,3.306598,7.820345,0.671746,9.774626,11.155387,BRCA
0,8.469219,12.474725,12.300481,13.159051,13.748423,0,2.461005,5.442436,6.009105,7.899961,1.193709,3.690261,0,3.690261,11.054028,10.857857,10.57974,13.051532,1.193709,13.224357,4.536544,7.235172,10.164203,7.106306,2.790543,0.97497,4.366889,9.688156,0.716947,11.076381,5.296479,0.402613,2.6941,9.358198,2.542951,1.551442,11.588494,1.551442,6.63644,4.920708,4.011415,10.01289,1.383663,10.866699,6.80787,11.598862,10.373648,9.237234,0,0.716947,10.235272,6.229326,0.402613,3.616464,4.792538,3.125072,3.014498,6.731265,8.168782,7.092757,13.859554,0,4.935959,12.595633,6.744323,12.095489,10.720133,13.640132,1.551442,8.244135,8.404916,4.965983,7.722268,5.052477,5.525427,5.453076,8.786655,6.927126,6.037659,11.500364,9.878258,0.716947,0,4.889717,0.97497,5.669237,0,0.402613,9.949959,7.099548,10.130635,0,0,11.145448,4.475241,7.990382,0,10.225605,10.18191,BRCA
0.354226,7.759535,10.981874,10.785894,12.6243,12.533485,0,1.559834,3.181293,3.461987,9.447474,1.079498,3.089939,0.354226,3.951644,10.955199,10.789305,10.940181,12.138749,2.291751,8.454698,6.010258,2.652624,10.178005,6.742006,2.559639,0.354226,6.999019,11.279512,1.079498,7.353482,3.898779,1.257976,1.919607,8.781973,2.587293,7.393656,10.849389,2.022013,6.620756,6.986411,6.302489,10.138374,2.207299,10.885902,8.157054,12.649142,9.089676,10.136953,0,2.992406,10.630695,4.969786,0,1.559834,0.87578,5.893532,3.951644,6.307567,9.881707,6.90499,13.976376,0,7.910691,12.989558,6.059254,9.777592,11.308771,11.796478,0,8.843152,7.238538,5.667299,8.714754,3.786879,6.410278,5.269523,7.977532,7.537638,6.281995,8.142919,9.06515,0,0,4.607555,1.416786,5.543629,1.809373,0,8.839204,6.106637,3.267221,0.354226,0,9.655947,6.566716,8.062591,1.690015,8.669122,10.598425,BRCA
10.734405,9.406885,2.902267,9.31208,1.056098,8.319234,6.663601,10.347854,10.077256,10.846901,7.09799,10.627242,2.256316,9.227589,0,1.886862,3.002829,2.677328,5.808537,5.013489,0,11.85683,10.178814,6.70896,7.21789,14.659539,1.056098,6.384893,1.659331,10.567956,5.129238,6.843846,7.887732,10.33887,2.794166,8.3458,4.720514,7.644844,7.120539,8.605698,10.79087,3.002829,9.684591,11.12341,8.574851,7.120539,10.109334,7.284329,10.433669,3.624452,1.056098,2.256316,9.046559,1.659331,7.861192,3.492315,10.822172,6.337542,1.886862,5.978688,11.016223,4.749743,2.083384,0.622649,10.849436,9.597829,5.215585,11.361576,9.915763,8.156862,4.597269,0,3.002829,13.134657,5.677759,12.948933,9.27486,5.256894,11.478603,10.424639,3.268225,6.308366,5.849622,10.029632,11.062822,4.834049,11.252198,7.958298,10.366257,2.256316,9.975762,2.083384,10.045937,4.46251,1.389016,2.902267,10.640959,11.067549,7.01012,5.51703,KIRC
11.945301,0,4.683713,10.746237,0.78785,9.00533,3.922807,11.327457,9.109567,10.643838,4.085985,8.095028,4.365623,9.694922,0.78785,3.815227,5.303909,1.294547,7.593608,3.109026,3.922807,10.96231,11.196928,7.23698,9.384292,13.778724,8.951305,0.446997,0.78785,9.518958,5.05868,10.323122,4.599758,11.402362,5.55862,9.450203,11.599862,8.306773,7.501176,11.689657,12.272408,2.842999,10.390653,10.332495,8.68283,8.815995,10.911519,6.732541,12.738802,1.965655,0,1.824849,8.888558,4.961109,10.606007,1.668755,10.38556,2.914239,1.668755,5.042868,10.325159,5.042868,1.49375,0,10.670771,9.560499,4.763056,14.151223,9.967745,9.138679,2.422906,0,2.842999,12.926324,4.642343,12.257394,9.365347,0,11.496235,7.742963,3.109026,6.717676,8.463443,10.357882,11.49841,3.16853,11.522302,8.233792,11.593218,1.49375,9.519674,1.824849,10.23672,6.401651,2.605352,2.768036,12.41078,9.806223,4.72393,3.333567,KIRC
11.050087,1.5209,1.927745,9.416705,2.854494,8.191642,5.720538,12.413043,8.514122,9.272224,5.274504,10.824983,6.401137,11.131902,0.698841,3.186215,4.253551,1.5209,7.508215,2.244735,0,14.145447,9.400164,5.963238,9.79978,14.059082,10.965157,1.355073,0.391328,9.985073,5.795302,9.542005,6.261615,10.192934,3.535456,9.981967,8.606568,6.918565,6.745022,9.545617,13.00985,4.078337,10.361659,10.68971,8.678329,8.190101,10.422874,6.13939,13.315984,2.504468,0.698841,1.355073,8.737004,2.581592,9.629743,0.952259,10.015373,4.764282,1.355073,4.97907,11.58937,6.395808,0,0,10.285183,9.65003,3.083894,14.658619,10.485044,9.814834,3.96775,0.698841,2.336598,13.450219,3.281772,13.022385,8.836735,2.041313,11.92222,10.184466,3.816415,6.313411,8.008238,10.307349,11.719983,3.847977,10.770433,8.389618,14.121355,1.167679,9.024552,0,9.639921,7.019046,1.927745,1.5209,12.767233,12.173836,5.062161,1.804467,KIRC
10.461449,2.71407,0.800413,9.899392,2.446097,9.39177,4.492199,10.986944,9.564904,11.582612,3.008074,8.10333,3.643198,9.789444,1.078815,3.073066,5.278721,2.344431,7.4686,2.868548,1.846192,12.234614,10.842641,7.277576,9.367681,13.486822,11.686562,0,0.800413,10.978753,5.565225,7.397409,7.268032,11.416819,7.043148,10.143562,9.872936,7.983746,3.194907,10.612251,11.945137,3.68538,10.402596,10.612933,8.337087,8.07187,9.396541,6.627702,11.743522,3.135272,0,0,5.705093,0.455018,10.114914,1.987794,11.458278,4.082669,2.116697,5.164042,10.5451,7.232901,1.312142,0.800413,10.640679,5.471887,4.288292,12.631425,9.800284,10.037629,2.116697,0.455018,1.846192,12.722805,4.203734,11.352397,9.147676,1.312142,11.082542,8.730654,3.68538,6.716854,9.158011,9.257503,10.793758,0.455018,10.266787,8.419918,10.937617,1.312142,8.974526,0,11.225448,8.346226,3.360308,1.846192,13.363902,12.281892,1.846192,2.446097,KIRC
